epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,261.115,1.19265,0.83137,1.01593,0.16745,0.22805,0.14241,0.05064,2.59796,2.91343,2.20731,0.000471044,0.000471044,0.000471044
148,262.809,1.16348,0.80553,0.99753,0.45913,0.15308,0.13476,0.04096,2.63724,2.95782,2.3371,0.000468044,0.000468044,0.000468044
149,264.6,1.16345,0.8052,0.98367,0.3322,0.1599,0.13418,0.03743,2.59958,2.86321,2.25659,0.000465044,0.000465044,0.000465044
150,266.319,1.12953,0.79057,0.99361,0.17947,0.23766,0.14743,0.04318,2.63923,2.86159,2.28254,0.000462045,0.000462045,0.000462045
151,268.089,1.09352,0.77388,0.97625,0.20297,0.19825,0.12597,0.04276,2.51466,2.89645,2.18265,0.000459045,0.000459045,0.000459045
152,269.765,1.18709,0.81751,1.004,0.24811,0.18119,0.13308,0.04645,2.46008,2.95562,1.96737,0.000456045,0.000456045,0.000456045
153,271.452,1.15171,0.79981,0.99341,0.23382,0.20355,0.15258,0.04908,2.53859,3.03485,1.97867,0.000453046,0.000453046,0.000453046
154,273.175,1.14245,0.77804,0.99485,0.17875,0.23721,0.16484,0.05296,2.60627,2.93235,2.03051,0.000450046,0.000450046,0.000450046
155,274.8,1.10678,0.76708,0.97277,0.36776,0.20611,0.15657,0.04909,2.64798,2.98494,2.10335,0.000447046,0.000447046,0.000447046
156,276.564,1.12089,0.79502,0.98841,0.32938,0.19724,0.1606,0.04749,2.64546,2.86352,2.1745,0.000444046,0.000444046,0.000444046
157,278.282,1.08751,0.74262,0.98931,0.28641,0.22446,0.16289,0.04515,2.77667,2.91356,2.352,0.000441047,0.000441047,0.000441047
158,280.053,1.09773,0.76222,0.97623,0.36155,0.1842,0.19308,0.05102,2.73355,2.82086,2.36481,0.000438047,0.000438047,0.000438047
159,281.767,1.1196,0.76464,0.96799,0.25976,0.25151,0.17944,0.04985,2.6669,2.79414,2.39063,0.000435047,0.000435047,0.000435047
160,283.501,1.10347,0.75712,0.96288,0.1957,0.2701,0.16511,0.05045,2.74605,2.87095,2.41534,0.000432048,0.000432048,0.000432048
161,285.234,1.11956,0.77215,0.98038,0.14583,0.26426,0.16484,0.05191,2.71805,3.03395,2.51224,0.000429048,0.000429048,0.000429048
162,286.943,1.03511,0.73204,0.94398,0.17488,0.22848,0.14515,0.04886,2.71702,3.13877,2.44038,0.000426048,0.000426048,0.000426048
163,288.612,1.07786,0.7538,0.95567,0.19026,0.2308,0.14003,0.04915,2.68843,3.24934,2.35305,0.000423049,0.000423049,0.000423049
164,290.365,1.04419,0.71645,0.96649,0.65867,0.1224,0.13177,0.04696,2.64962,3.15961,2.4412,0.000420049,0.000420049,0.000420049
165,292.126,1.04953,0.73432,0.97321,0.12761,0.21664,0.13477,0.05077,2.68997,3.04868,2.44707,0.000417049,0.000417049,0.000417049
