epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,494.528,1.01769,0.71261,0.87259,0.14172,0.2776,0.14722,0.0441,2.67443,2.47724,1.92083,0.000372054,0.000372054,0.000372054
181,496.849,1.04618,0.75195,0.8992,0.13209,0.25917,0.14152,0.04462,2.70364,2.42555,1.94635,0.000369054,0.000369054,0.000369054
182,499.154,1.0196,0.72889,0.88654,0.13161,0.25869,0.14455,0.04392,2.75812,2.44932,1.99507,0.000366054,0.000366054,0.000366054
183,501.465,0.99774,0.71426,0.86385,0.1366,0.26638,0.14745,0.04284,2.7656,2.45626,1.99398,0.000363055,0.000363055,0.000363055
184,503.852,1.02257,0.74106,0.87597,0.13116,0.27952,0.13063,0.04085,2.7613,2.52163,1.99228,0.000360055,0.000360055,0.000360055
185,506.195,1.02262,0.72643,0.87623,0.1356,0.26228,0.12098,0.03677,2.78751,2.53809,2.06082,0.000357055,0.000357055,0.000357055
186,508.746,0.98658,0.70138,0.87956,0.12455,0.21208,0.11744,0.03525,2.75857,2.4555,2.01757,0.000354055,0.000354055,0.000354055
187,511.074,1.00852,0.71304,0.87408,0.12406,0.20801,0.11232,0.0357,2.72331,2.3643,1.96149,0.000351056,0.000351056,0.000351056
188,513.422,1.03499,0.72696,0.87249,0.28963,0.19325,0.11135,0.03566,2.6508,2.38384,1.88974,0.000348056,0.000348056,0.000348056
189,515.756,0.96477,0.6775,0.87487,0.29708,0.19124,0.12189,0.0394,2.66423,2.43197,1.93144,0.000345056,0.000345056,0.000345056
190,518.087,0.98067,0.70162,0.87197,0.30999,0.1826,0.12693,0.04285,2.66883,2.42648,1.92882,0.000342057,0.000342057,0.000342057
191,520.415,0.98266,0.70754,0.88352,0.31814,0.18035,0.12676,0.04321,2.67186,2.42441,1.90557,0.000339057,0.000339057,0.000339057
192,522.787,0.96529,0.68692,0.87762,0.30818,0.18168,0.1298,0.04516,2.65466,2.44055,1.88487,0.000336057,0.000336057,0.000336057
193,525.137,0.95626,0.68122,0.86283,0.29974,0.17793,0.11851,0.03962,2.6539,2.40629,1.89023,0.000333058,0.000333058,0.000333058
194,527.468,0.98292,0.70089,0.86123,0.13816,0.27555,0.1152,0.04005,2.65864,2.38009,1.86916,0.000330058,0.000330058,0.000330058
195,529.842,0.99887,0.7099,0.89685,0.16445,0.26226,0.12131,0.04236,2.64039,2.50403,1.86709,0.000327058,0.000327058,0.000327058
196,532.215,0.97207,0.6989,0.87393,0.1691,0.25231,0.12779,0.04224,2.72688,2.549,1.98369,0.000324058,0.000324058,0.000324058
197,534.521,0.98038,0.69449,0.87673,0.17055,0.26647,0.12084,0.03857,2.75824,2.5413,1.98722,0.000321059,0.000321059,0.000321059
198,536.844,0.95223,0.6915,0.85581,0.16373,0.26592,0.12345,0.03846,2.7653,2.5287,1.95039,0.000318059,0.000318059,0.000318059
199,539.179,0.92613,0.67831,0.85907,0.16805,0.27086,0.13167,0.03897,2.75633,2.54898,1.91638,0.000315059,0.000315059,0.000315059
200,541.797,0.99556,0.70165,0.86538,0.1431,0.29932,0.12032,0.0377,2.74908,2.57277,1.89872,0.00031206,0.00031206,0.00031206
201,544.138,0.95617,0.70719,0.86716,0.13202,0.28792,0.13,0.03912,2.75885,2.5372,1.9003,0.00030906,0.00030906,0.00030906
202,546.473,0.91589,0.67252,0.8582,0.13114,0.28781,0.12953,0.03897,2.76908,2.55086,1.90103,0.00030606,0.00030606,0.00030606
203,548.806,0.94648,0.65902,0.86605,0.10577,0.27568,0.12102,0.03592,2.82873,2.56293,2.02225,0.000303061,0.000303061,0.000303061
204,551.175,0.93748,0.68739,0.87561,0.10583,0.28682,0.11626,0.03495,2.76666,2.55781,2.02258,0.000300061,0.000300061,0.000300061
